,productID,brandID,attribute1,attribute2,attribute3,attribute4,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
20,72,18,2.0,40.0,2,14.027943250997719,534.0,19.291893017667558,17.478337295168355,30.285714285714285,5,31.78450522321248,0.4734546149709388,3.0051656277330805,0.3712955699259184,0.27709504287576636,2.377059137905938,2.9806258029954504,2.267560031751142,24
21,11,3,3.0,50.0,1,0.5846072268217717,586.0,65.49994772890945,51.106595017053806,23.642857142857142,5,24.442955478709468,0.07500791908963661,3.003779488304096,0.5920953138314826,0.17108668755277942,2.274611499858727,2.1515994264933185,2.4996839004110822,23
22,54,11,2.0,60.0,3,18.65200451636908,799.0,89.46087389146791,88.84446511798572,53.285714285714285,6,31.212309094951927,0.4264309204115568,2.6707711277098425,0.6780556074560352,0.012943548435090877,2.4215377953805435,2.0868055140367456,3.0086390465007504,19
23,69,29,3.0,60.0,2,10.595934089883444,885.0,80.25132612248574,42.20948985124587,30.428571428571427,5,35.574648615058564,0.1643676585848349,3.476186058444805,0.8767392093030457,0.4525372503862981,2.1971710734453467,3.3831561383877804,2.287554844738395,38
24,19,24,3.0,60.0,4,19.480612928006426,87.0,140.73390544994615,80.22467251344375,1.2142857142857142,7,36.56624410823893,0.4788985432748467,2.3516406482633205,0.7294803626559019,0.0,2.3684042092060476,1.7308665742268623,2.5066409922443285,4
25,77,38,3.0,100.0,3,0.4389456676704313,309.0,179.76353362851177,144.37924939920453,4.0,4,28.080114070982848,0.2529841268498942,3.3275742308775325,0.6221518742039234,0.28571229076104165,2.0422863462235767,2.947282308363842,1.990670631044564,6
26,27,19,3.0,60.0,3,35.977541071225126,216.0,118.93444372449612,97.70229543416121,12.928571428571429,7,27.14546807045094,0.022505294199003198,2.7122877554225955,0.6913270898307118,0.2207942075983514,2.0063661051037696,2.312025921282871,2.480019135064813,5
27,34,14,3.0,60.0,5,20.710384281529333,138.0,139.20563076478766,113.0281684754341,1.2857142857142858,5,28.564533573603157,0.2572282745660481,2.8153030028169534,0.39423181608792457,0.37688379566171337,2.4085429764102706,1.7479823466895597,2.7260004713132027,6
28,20,6,3.0,100.0,2,3.5587792883492355,749.0,59.77438170084315,53.31985385370441,24.642857142857142,3,32.027338814374424,0.3911846728149808,3.1503500332413577,0.5934867854778529,0.37724844866347973,2.2535370282972105,3.2199550115711477,1.877198386938617,31
29,34,14,3.0,60.0,5,9.937172378997364,107.0,138.89779362127055,87.69857159234321,6.857142857142857,2,30.437656633293464,0.0,3.9935512341360235,0.9997838460582216,0.9366855047385583,1.9622361776981478,3.957159902146799,1.876879666652673,1
30,47,30,4.0,100.0,8,2.22162905074177,75.0,190.25865454739025,146.5468037628809,1.3571428571428572,3,30.46284478149709,0.0,3.94104912187456,0.9381031102410053,0.9363456003078916,2.029480753687971,3.9803863707191707,2.04929441864181,1
31,11,3,3.0,50.0,9,24.070958963266687,752.0,65.46948804366903,43.642759943443835,35.92857142857143,4,28.267884931171952,0.27016682956474763,3.050124689374319,0.599909265214842,0.17451033094171509,2.6003447938466477,3.349474642401116,2.258613326556054,31
32,0,40,4.0,100.0,2,3.1261322112204306,77.0,57.77733994334477,29.718398275118133,3.5,7,29.64243936446316,0.9604297433419784,3.990710218124568,0.0,1.0134024975248797,2.963878771542385,4.037741391673456,3.0506411654130434,1
33,50,9,3.0,50.0,1,1.6948533591482362,693.0,250.76552092103242,249.8246388721036,7.5,5,31.88901627607245,0.0,2.604835841371453,0.6231228094172823,0.0,2.3417404717539765,2.596110023926747,1.4747167922915323,5
34,53,3,3.0,60.0,2,1.2165538612807982,370.0,69.02130903721677,56.57499424185439,6.357142857142857,4,31.756857408502423,0.2501350632259024,3.1187767725679185,0.25317279698266515,0.14926815785139752,2.226796440166481,2.6891555875236546,2.1341633305013814,18
35,79,42,3.0,60.0,4,30.219248066399825,659.0,79.78037163020514,79.3769823504289,3.0714285714285716,1,29.895645479096455,0.28420716419362374,2.3390664976677,0.48008551784090897,0.0,2.6209400410303467,1.9140810308816762,2.836346046478436,10
36,13,41,4.0,100.0,6,15.37193891924449,493.0,188.85027920157535,149.15032740689534,5.428571428571429,2,40.691937048611926,0.0,4.027521982256806,1.035130140533902,0.9923733555637265,1.9728551714168419,4.040531869265633,0.989015391355384,1
37,80,35,3.0,70.0,10,2.038696350816992,388.0,68.01614135172265,37.55682303744801,26.071428571428573,3,35.67927947319211,0.05156107610531867,3.1422872463416325,0.7736316608101335,0.048916185881031714,2.362585365786031,2.7963471570221228,2.4789885186386833,7
38,2,29,3.0,60.0,4,27.2116261573039,2802.0,99.86285326173864,59.34667821299785,42.285714285714285,6,28.910137455063577,0.40515373207683875,3.0207778663064246,0.3947167485200291,0.2490272314060212,2.163726073647905,2.733481553009327,2.3148325411408432,70
39,71,6,3.0,100.0,8,44.152765459816976,226.0,143.37290116431535,128.63410669085113,0.35714285714285715,3,30.07358875483855,0.5272306998993909,2.948303429275784,0.0,0.37555048271059943,2.0634978823726042,6.020018064355348,3.059801988818814,3
40,74,25,3.0,60.0,1,2.5682572847807434,682.0,166.26667994469997,146.46831992629157,9.928571428571429,1,32.38344758920011,0.48292068784141434,2.6354265998750743,0.6442244363734362,0.1950740313105319,2.2693876358387866,2.3773904664350742,1.897227263973092,17
41,67,3,3.0,60.0,3,19.013185516568157,252.0,68.44087839181913,56.314408949933465,7.285714285714286,2,38.55126983058163,0.278951848208437,3.228644277313178,0.43529078620396605,0.21911753555647898,2.2322771627198232,3.2745698837245527,0.9043910692230323,5
42,54,11,2.0,60.0,14,33.25777359131176,1196.0,89.36252120482861,69.39872221155657,101.92857142857143,3,36.187118620088434,0.41238391994674134,2.7878111385005155,0.6493739946821847,0.2281639556087321,2.1147881471364416,2.4648359517611333,2.6747755072134343,41
43,46,29,2.0,50.0,6,16.37184697334812,2144.0,70.06257027282399,58.468103270462024,41.142857142857146,4,28.078365297727846,0.4647810003380914,2.7876393669130257,0.3991137492877702,0.1085344097965511,2.0996906105462942,2.3016724391917256,2.2013190451184976,44
44,8,31,2.0,60.0,3,2.5885950442269907,300.0,160.86477553326338,80.73143690658846,4.785714285714286,4,29.90025364264856,0.054717678712858334,3.2483218281643063,0.7296927869334774,0.6930569737427004,2.1560564378536466,3.158696985164519,1.8019024101591983,6
45,53,3,3.0,60.0,3,40.687882429840315,484.0,69.6178466113554,57.974437573015656,6.785714285714286,4,31.715852550956896,0.10571506452174217,3.0877829331148225,0.6282305569569969,0.2884508753081123,2.4587303723229597,2.668085787931331,2.011630154566732,19
46,7,10,3.0,70.0,9,41.00139345073397,83.0,69.22711232820672,30.80497440100572,4.928571428571429,1,34.851732390896984,0.07755196303751152,2.9881594734485084,0.9700846162084196,0.04402712881929563,2.4885753022554904,2.581936534785409,1.4327955798843848,2
47,12,11,2.0,70.0,11,52.807927131486835,687.0,39.47595648585315,28.38237351887041,16.214285714285715,2,37.36657292011724,0.3147674410437266,3.1125323486223855,0.5097163900147268,0.18263159278116897,2.3095506659934832,2.3346850689507987,2.163167550418322,19
48,2,29,3.0,60.0,1,16.156725860082418,1804.0,98.6690360431724,53.620362454970454,50.357142857142854,2,30.295856048482825,0.28525946064733654,3.2273135278762015,0.47585964370180067,0.16570639769328266,2.3347546135676254,3.1902006965646175,1.9751633596982665,65
49,78,36,3.0,60.0,1,10.421185171149826,98.0,79.07701563941612,32.915096614799204,1.9285714285714286,4,25.367679908108464,0.01258529253201029,2.42621751183823,0.3717314637420072,0.0,2.313881214058724,1.6380511303883727,2.6240782324585727,6
50,10,13,3.0,100.0,2,0.4456105352901684,1218.0,166.99643830343055,127.03699425443517,17.571428571428573,7,34.05995301664135,0.33315923240027095,2.620593148188884,0.6186651559615591,0.153577364384071,2.3553272751007372,2.201259922679354,1.7934440689177416,23
51,33,25,3.0,100.0,2,3.6497217338781427,208.0,127.1002756504777,126.08565216670027,5.928571428571429,5,28.02953935174934,0.23916437798092807,3.1993144538049725,0.48620905325070474,0.2499472390236856,2.0122096662860884,2.500230246511515,1.9506815022297734,5
52,44,12,3.0,100.0,1,2.0453071978504167,6803.0,77.49265431616791,67.07911943819185,232.42857142857142,3,29.87911706000077,0.20587052648663978,3.0014495009222224,0.4257314369258986,0.29370546786200136,2.2792861471771317,2.8344172065633435,2.1186335243340912,290
53,11,3,3.0,50.0,6,10.105855086560425,632.0,64.79941212135198,50.440701598817185,37.42857142857143,6,37.545665306963095,0.35971822345442434,3.4661242658592957,0.4606631728974798,0.5142485846206473,1.995275190312438,3.3732421359412452,1.2088327709084359,11
54,12,11,2.0,70.0,4,25.148340866111248,609.0,38.79485162710572,28.878296914536413,22.214285714285715,2,41.95685409689911,0.3009432885341711,3.2535796625967626,0.5067334302004768,0.20728510006883744,2.419455386938503,2.388807806331536,2.784579625477983,19
55,77,38,3.0,100.0,2,14.869336296627093,164.0,180.47144516316374,132.98227918728347,14.357142857142858,7,30.496773489289144,0.01774734242846977,2.944323217433821,0.9969807784892711,0.0,2.1137436364535445,3.0937476787956513,4.0063655011434856,1
56,20,6,3.0,100.0,6,2.8067186381207,1096.0,58.116623725370886,53.910551263292355,23.428571428571427,4,32.408817351364284,0.13653062213528555,3.050462280553431,0.6706331282660486,0.2508682236992435,2.3026360767127723,2.949778202211488,2.0361899436155304,56
57,53,3,3.0,60.0,4,3.4426719557248435,199.0,68.66826030972052,58.10664383787484,8.357142857142858,1,31.375126413406356,0.15335346842976239,3.7468491421005297,0.6166809165470529,0.06380413826339522,2.7883705903780807,3.0955412499261814,1.828334388303666,6
58,22,29,3.0,100.0,1,4.378462742395239,907.0,68.90045073632561,36.46980533084849,8.285714285714286,3,31.424192570427422,0.18175870617714351,3.135310298165844,0.5839879226668577,0.3267418977734364,2.443357456819777,2.556857804237479,2.0454520474861306,70
59,19,24,3.0,60.0,2,3.0157386072865213,108.0,140.1736271031405,95.2327106956201,3.2142857142857144,5,30.266901189069436,0.0,2.9683592206290017,0.3351895776610517,0.0,2.9275354043896415,1.02070504112955,1.4031568761937188,3
60,3,28,3.0,100.0,2,15.81110331876775,22154.0,297.8249220968713,206.0503242438761,613.2142857142857,1,30.330335809740948,0.293326954682778,2.9937703293564772,0.6185003339949277,0.36307868416047834,2.0791209258945553,2.791638088028015,2.054177885542902,652
61,44,12,3.0,100.0,3,7.566824860812993,6136.0,72.98582282210897,66.24060809212152,162.5,6,28.22341722070708,0.2846338231264541,2.952751473272186,0.4489682073853092,0.06956181203443663,2.3870176617571115,4.1144047402234785,2.2269589194509503,180
62,26,13,2.0,40.0,8,2.3751477512539827,435.0,59.88576237082486,52.47216375396278,7.214285714285714,7,29.22836630555394,0.1313327372311105,2.992248239292962,0.46301153564799663,0.0,2.1650662733822954,1.9747482320469594,2.321532833959786,17
63,30,17,4.0,100.0,8,3.615404939860084,1177.0,197.11576031132057,39.82832822711316,34.642857142857146,1,28.793490521045634,0.11442583883624394,3.0848435701634407,0.4346168644277084,0.3516797179732451,2.310485029858932,2.5697206334900535,2.0807799105559157,44
64,50,9,3.0,50.0,4,13.973646009427918,813.0,250.64481786031155,248.43629316052784,8.857142857142858,4,29.94007211578008,0.07910742648027558,3.2053944905001153,0.674489631252098,0.11014954655051618,1.9117715942692532,2.619419121164909,1.5877572759878775,13
65,50,9,3.0,50.0,7,3.287010321028629,654.0,249.81372957904262,249.20843195090836,5.071428571428571,2,27.894745954586583,0.0,2.8915748693169774,0.22258339006555017,0.24709359922344978,2.063951463902303,3.1853285320094606,2.115482644520608,9
66,13,41,4.0,100.0,5,44.810586427439986,250.0,189.1268988983085,118.1583508767953,9.928571428571429,1,29.635322063651273,0.0,3.0396554826151765,0.9591582882136663,0.9942332564136297,2.0445620521558405,3.9592051812524165,2.994965058986433,2
67,3,28,3.0,100.0,2,14.723507352499388,10843.0,297.3925918334164,227.16451510940638,267.2857142857143,2,31.517341097987583,0.4273802451667018,2.9714946020816906,0.3957434599554556,0.3947877725927328,2.1962518821571564,2.6535266532830373,2.3656936537534663,233
68,11,3,3.0,50.0,1,13.696520886140627,1084.0,65.79833333006492,53.20806805377868,26.714285714285715,4,30.63173271511799,0.2565946954143319,2.853486061271043,0.3017023552021027,0.12542395327455252,2.13857681397317,2.5366518467651646,2.115786329212718,27
69,27,19,3.0,60.0,3,7.602652580825847,475.0,117.89302868308648,62.07751626920044,25.714285714285715,5,35.91454018238465,0.2504104451730914,2.519826326199223,0.4205603097903046,0.044180739427950456,2.492712433122331,1.9020715802292385,2.112733232690702,11
70,24,26,3.0,40.0,3,25.138470400859624,74.0,79.65857476882579,46.57113572021239,5.785714285714286,5,34.83545170123045,0.0,3.084069650410495,0.5199572545330782,0.011737294552943405,2.061407805644086,3.003695648748723,2.547228134471702,2
71,3,28,3.0,100.0,2,14.605081187998056,13131.0,294.05665130794347,215.83979934560693,521.4285714285714,6,30.847260323493366,0.2846958972510361,3.0864008963812135,0.5163884672100939,0.26764578143859735,2.092127506806185,2.992695292770469,1.9891168972330286,471
72,38,33,3.0,100.0,10,4.057048954241662,43.0,194.47830679663596,193.6536506012664,4.714285714285714,5,30.85499169000915,0.018031767566247078,1.932563900147684,0.03436000688311024,0.06116625946067536,2.0378057667577343,5.990212136822802,2.09592319083636,2
73,58,27,3.0,60.0,8,6.6943964657045285,59.0,108.04057898867829,58.46728423735538,14.214285714285714,7,30.3628692622289,0.037013881281858216,3.953997136744187,0.9715520260770317,0.01998205654709382,1.9815179171683288,4.014612683214351,0.9819226267483933,1
74,74,25,3.0,60.0,2,19.568297234226613,360.0,166.2470964874984,143.67639803034606,9.5,5,35.1222679433409,0.3123471490159904,2.973850005818118,0.46425135724658434,0.0,2.2081662229559282,2.317111042138374,2.5466103275391463,8
75,52,4,3.0,80.0,1,10.192023380606422,213.0,139.8402788373578,133.1097894229627,3.0,4,36.07800525563106,0.04611399766958832,2.482781323497414,0.2666340737084587,0.0,1.615081368132336,3.723939864416898,4.035530129454696,5
76,10,13,3.0,100.0,4,7.947232353293771,1174.0,167.27873857481381,127.62890587084595,20.285714285714285,6,29.546075281748532,0.20444245419392681,2.6210008842348946,0.6940871640446384,0.05786292179786502,2.1235986697035956,2.189149996310924,2.629139279038972,18
77,13,41,4.0,100.0,2,7.801843165366821,359.0,188.45624021065333,94.1150333383877,11.357142857142858,5,34.41317328246917,0.54489572814319,3.1764160630054747,0.5369477746494496,0.2852108058900405,2.2176301007061254,2.531101789678062,1.305879833428074,10
78,47,30,4.0,100.0,2,1.213051307189135,129.0,191.1919442330743,190.02990421471077,1.9285714285714286,7,40.17619023099523,0.0,3.972485117825339,1.0234074897116887,0.0,2.0456455811523706,3.923772265282028,1.0076472028460557,1
79,26,13,2.0,40.0,1,4.343547267302088,396.0,60.358771808817146,58.56869501832858,5.357142857142857,7,29.661183638857203,0.0,2.7147976345808993,0.402343525056569,0.1264358705890565,1.9571665157746352,3.531636183127935,2.6219543530241936,8
80,34,14,3.0,60.0,16,32.78764260372209,277.0,139.06965893257671,67.68922604252454,13.428571428571429,5,33.21570033595379,0.37493929368492673,3.073801487836951,0.5842760812343675,0.2933882842681223,2.0193861160984907,3.064242898855363,2.170666310143768,7
81,22,29,3.0,100.0,2,1.3783676197048509,288.0,70.5788970300651,59.88583578004035,7.785714285714286,6,30.605948778143336,0.06792858539847503,2.959657027395574,0.06581901756518628,0.038404681685576036,2.028321825099647,3.033677803751066,0.945818065981145,2
82,52,4,3.0,80.0,5,10.840384030719134,146.0,139.6301793252895,119.04428217007839,2.0,3,29.547739377643758,0.5056350695729682,3.0834310012178054,0.5185666188229301,0.0,1.9281632772413178,2.711393264687423,1.9890180703932887,3
83,59,34,2.0,60.0,12,4.056694538106142,87.0,399.1072199674378,398.61023944604034,1.7142857142857142,6,29.723256499648635,0.1266526999818252,2.0710229378908918,0.0,0.0,1.9765739646443887,5.933782376497631,3.015512929276111,2
84,60,11,3.0,100.0,4,19.553720775881413,2694.0,149.915221128607,76.93070142169083,127.57142857142857,1,34.53084102016123,0.1939610183991747,3.1315837360282197,0.5850295731923115,0.2767805949828418,2.281189777407347,2.85670836221529,2.284583258318068,135
85,22,29,3.0,100.0,15,7.040318170756974,526.0,69.77177470471949,59.16939424035201,7.785714285714286,2,28.080780415127602,0.4031241233371258,2.862917530966054,0.6377106891067817,0.16354524100806983,2.2578428466448783,2.3694204950012208,2.430508168630372,12
86,35,36,3.0,60.0,18,18.414003874823432,48.0,78.69079433357433,58.464134420590554,1.3571428571428572,5,29.60756936368063,0.0,3.0366796648978123,0.9935070091866436,0.0,3.0712911035318546,2.978370241844013,1.9954644860063087,1
87,20,6,3.0,100.0,1,2.492529449120119,309.0,59.718434130229596,53.95316105690167,23.642857142857142,4,34.049470269518196,0.08632459952321538,3.0923618588231725,0.515804609347932,0.1178364814293373,2.156501099120228,3.229217948244584,1.7917196104110276,9
88,46,29,2.0,50.0,15,9.690639978672905,3191.0,70.00012073704526,60.11041438962713,47.92857142857143,2,29.943025220347003,0.3535571825816551,3.074522115697546,0.49853113584097664,0.09599081739504675,2.268036269825938,2.459058412301405,2.4379414237420276,72
89,41,15,3.0,100.0,4,43.12839998237212,462.0,78.43840981042649,50.28401088782859,10.571428571428571,5,33.93356631492722,0.49003954200457495,3.1418680650990174,0.7231069458127339,0.4065589391045041,2.1573150348467904,3.260846080222639,2.2611150228187373,25
90,69,29,3.0,60.0,17,11.062247396866974,330.0,80.11726217225008,39.98066666752685,49.0,1,35.90395199454572,0.1274267733393326,3.1302957651688748,0.7027022730257837,0.3819921249623556,2.195293225919037,3.038841836525865,2.8030813826330765,8
91,60,11,3.0,100.0,4,2.518027954252595,5619.0,148.8659183350504,79.16920025465957,179.42857142857142,3,32.938091452999124,0.23983772012114457,2.9594436544581466,0.6278841993815305,0.19700445603419514,2.115222640916233,2.563668944741482,2.7151535615984193,193
92,24,26,3.0,40.0,3,2.3040628219486456,250.0,80.17758853286598,59.60755508043272,2.0714285714285716,6,23.885865212842248,0.07987119345322902,2.708601035784358,0.39661418224023814,0.024653838381856516,2.676614831813784,1.3660697260932748,3.188064530638484,5
93,26,13,2.0,40.0,11,17.37865093007153,270.0,59.828762085093594,55.826274300181844,10.142857142857142,6,30.550531454416074,0.3948500844961658,3.010783871112698,0.4706153499881346,0.31775432299505435,2.1929630094817325,2.4002632706459797,2.094698681562167,8
94,65,16,3.0,90.0,8,2.604354809942542,4894.0,85.77263020414796,68.8166827684986,128.92857142857142,5,31.33664345842852,0.26133208081854764,2.6746944250694606,0.538982943930123,0.04600549878378262,2.450406072333945,1.9442159691855798,2.560581968272288,140
95,12,11,2.0,70.0,13,2.8775845966508706,545.0,38.32258698287087,29.24665552392238,21.214285714285715,1,34.352648112746486,0.30896871654199987,2.7796266903456255,0.6300402716187233,0.1213802805836865,2.377045813696966,2.3157362588741988,1.9384375827707834,29
96,52,4,3.0,80.0,4,3.278532591909474,191.0,139.5411651556668,66.15956299035251,7.142857142857143,5,33.90350044221763,0.35500944026008596,2.956383718126476,0.2953715690871879,0.3373012128231337,2.321969449193218,2.983444299802819,1.9255168524316395,3
97,19,24,3.0,60.0,9,8.005601834957702,88.0,139.33418522580763,99.27305049742685,3.0714285714285716,3,30.21684996593083,0.6517915555540846,3.0907953018947394,0.6723330098233978,0.3114934189521171,2.0348454170203363,2.603051671980302,2.868482546511863,3
98,77,38,3.0,100.0,1,9.599800544536699,1161.0,180.84280014193217,113.60428738232788,4.5,7,28.449797552114468,0.0,3.261846415656253,0.3408901348434428,0.24409198524746123,2.1458791584223342,3.0574667638388253,1.8005795723987015,18
99,72,18,2.0,40.0,7,3.118545165201303,1763.0,20.134130953041474,18.288335344971976,52.5,3,29.2820101321137,0.5731727761053043,2.8990407440832313,0.4646944034753771,0.3270419312450229,2.3713960694366456,2.5658021460358906,2.8220510823806406,67
100,22,29,3.0,100.0,7,16.15406720048453,1128.0,70.02488547050186,58.994703057441065,17.857142857142858,4,36.79352575136376,0.15164658993541089,2.8175021583377475,0.46180242688711926,0.1569923698410834,2.2528642696131453,2.9389712323440107,2.475723218092788,29
101,80,35,3.0,70.0,13,11.562923754186157,1012.0,68.16294048836409,33.898122215588856,1.9285714285714286,1,30.023918395203413,0.0,3.0410475832295183,0.9372512578623897,0.019285646532743866,2.99319048166538,1.0197477350844013,1.9226592057100458,1
102,12,11,2.0,70.0,5,16.4180706404445,488.0,38.27666869315434,40.01131663913456,16.357142857142858,3,29.814207331717842,0.525637501717097,2.8874844778692434,0.33509946202714685,0.3268941765052975,1.9406122594501403,3.353130773031674,2.5192234388573005,12
103,74,25,3.0,60.0,9,11.201579073866345,232.0,166.39595953435924,159.11909796540104,9.571428571428571,2,48.14350802677624,0.22357309761665195,2.7989272380089885,0.5093342979236912,0.04599798927952829,2.293621853260658,1.8042178186650393,2.013307092311154,4
104,0,40,4.0,100.0,12,3.2317443201392875,159.0,57.93023078152294,31.367183989656226,2.642857142857143,3,22.000183424784257,0.2155326962832401,2.7687240399626174,0.3052027115870389,0.2171535648599737,2.5271981203289084,1.808223069255827,2.5929922622579005,5
105,13,41,4.0,100.0,1,17.253767683059564,699.0,189.14790050191834,70.56141585555426,5.5,4,30.409982160170525,0.38300829337244224,3.1467060402088354,0.6450509357155968,0.6587640876811982,2.121908785989793,3.265672469429225,2.160577509084839,26
106,53,3,3.0,60.0,1,21.81727345308933,121.0,68.71569756311472,57.304467696462744,4.571428571428571,2,45.210788448724145,0.0,3.032906543525581,1.0268896438625212,0.6241244798834195,2.489998292827402,3.926684438943895,0.9503547922172987,3
107,68,28,3.0,100.0,2,6.32148153092317,493.0,240.46920647588107,192.76739469093818,2.7142857142857144,3,40.932188687434326,0.0,2.9825983842573254,0.6936412742923761,0.3611883401233766,2.1840682202063397,2.7987950373786212,2.486912278491484,5
108,46,29,2.0,50.0,1,6.5693846857567735,3398.0,70.39499474640284,52.98780565006874,60.92857142857143,6,29.056938197241642,0.5433983116138029,3.152644936418372,0.481082915169115,0.39484762996640904,2.245294789694405,2.7726232779900766,2.1138814320753476,72
109,18,30,4.0,80.0,5,20.75673867666331,237.0,191.36038940927114,183.4623261795335,3.2857142857142856,6,34.70005844878272,0.09018509986301768,2.9563287623524643,0.0,0.165879759316089,2.0132811828845303,2.673869210381101,2.0775328386276293,4
110,58,27,3.0,60.0,14,29.689140731243317,582.0,108.88648235525598,97.52148000076888,17.642857142857142,5,34.48264369002054,0.28202794579018053,3.346295192046103,0.5235889538581251,0.3479011393122371,2.3817992986285534,3.581373142768996,2.055687600591771,21
